strategy,threshold,margin,alpha,beta,gamma,source_accuracy,top1_accuracy,mrr,fpr_local,fnr_local,precision_local,recall_local,f1_local,kb_utilization,local_rate,openai_rate,openai_calls,false_compliance,total_cost,tp_local,fp_local,fn_local,tn_local,objective_source_accuracy,objective_f1_local,objective_cost
hybrid_margin,0.60,0.08,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.60,0.09,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.60,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.1250,0.3696,0.8529,0.6304,0.7250,0.6304,0.3953,0.3372,29,2,88.7000,29,5,17,35,0.7326,0.7250,88.7000
hybrid_margin,0.61,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.61,0.01,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.61,0.02,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.61,0.03,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.61,0.04,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.61,0.05,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.61,0.06,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.61,0.07,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.61,0.08,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.61,0.09,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.61,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.1250,0.3696,0.8529,0.6304,0.7250,0.6304,0.3953,0.3372,29,2,88.7000,29,5,17,35,0.7326,0.7250,88.7000
hybrid_margin,0.62,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.62,0.01,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.62,0.02,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.62,0.03,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.62,0.04,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.62,0.05,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.62,0.06,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.62,0.07,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.62,0.08,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.1250,0.3696,0.8529,0.6304,0.7250,0.6304,0.3953,0.3372,29,2,88.7000,29,5,17,35,0.7326,0.7250,88.7000
hybrid_margin,0.62,0.09,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.1250,0.3696,0.8529,0.6304,0.7250,0.6304,0.3953,0.3372,29,2,88.7000,29,5,17,35,0.7326,0.7250,88.7000
hybrid_margin,0.62,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.1250,0.3696,0.8529,0.6304,0.7250,0.6304,0.3953,0.3372,29,2,88.7000,29,5,17,35,0.7326,0.7250,88.7000
hybrid_margin,0.63,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.63,0.01,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.63,0.02,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.63,0.03,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.63,0.04,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.63,0.05,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.63,0.06,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.63,0.07,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.63,0.08,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.63,0.09,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.63,0.10,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.64,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.64,0.01,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.64,0.02,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.64,0.03,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.64,0.04,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.64,0.05,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.0500,0.3696,0.9355,0.6304,0.7532,0.6304,0.3605,0.3721,32,2,65.6000,29,2,17,38,0.7674,0.7532,65.6000
hybrid_margin,0.64,0.06,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.64,0.07,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.64,0.08,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.64,0.09,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.64,0.10,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.65,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.65,0.01,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.65,0.02,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.65,0.03,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.65,0.04,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.65,0.05,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.65,0.06,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.65,0.07,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.65,0.08,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0500,0.4348,0.9286,0.5652,0.7027,0.5652,0.3256,0.4070,35,2,72.5000,26,2,20,38,0.7326,0.7027,72.5000
hybrid_margin,0.65,0.09,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0500,0.4348,0.9286,0.5652,0.7027,0.5652,0.3256,0.4070,35,2,72.5000,26,2,20,38,0.7326,0.7027,72.5000
hybrid_margin,0.65,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0500,0.4348,0.9286,0.5652,0.7027,0.5652,0.3256,0.4070,35,2,72.5000,26,2,20,38,0.7326,0.7027,72.5000
hybrid_margin,0.66,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.66,0.01,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.66,0.02,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.66,0.03,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.66,0.04,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.66,0.05,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0500,0.3913,0.9333,0.6087,0.7368,0.6087,0.3488,0.3837,33,2,67.9000,28,2,18,38,0.7558,0.7368,67.9000
hybrid_margin,0.66,0.06,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.66,0.07,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0500,0.4130,0.9310,0.5870,0.7200,0.5870,0.3372,0.3953,34,2,70.2000,27,2,19,38,0.7442,0.7200,70.2000
hybrid_margin,0.66,0.08,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0500,0.4348,0.9286,0.5652,0.7027,0.5652,0.3256,0.4070,35,2,72.5000,26,2,20,38,0.7326,0.7027,72.5000
hybrid_margin,0.66,0.09,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0500,0.4348,0.9286,0.5652,0.7027,0.5652,0.3256,0.4070,35,2,72.5000,26,2,20,38,0.7326,0.7027,72.5000
hybrid_margin,0.66,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0500,0.4348,0.9286,0.5652,0.7027,0.5652,0.3256,0.4070,35,2,72.5000,26,2,20,38,0.7326,0.7027,72.5000
hybrid_margin,0.67,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid_margin,0.67,0.01,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid_margin,0.67,0.02,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid_margin,0.67,0.03,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid_margin,0.67,0.04,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid_margin,0.67,0.05,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.0250,0.4130,0.9643,0.5870,0.7297,0.5870,0.3256,0.4070,35,2,62.5000,27,1,19,39,0.7558,0.7297,62.5000
hybrid_margin,0.67,0.06,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.67,0.07,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.67,0.08,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.67,0.09,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.67,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.68,0.00,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.68,0.01,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.68,0.02,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.68,0.03,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.68,0.04,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.68,0.05,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0250,0.4348,0.9630,0.5652,0.7123,0.5652,0.3140,0.4186,36,2,64.8000,26,1,20,39,0.7442,0.7123,64.8000
hybrid_margin,0.68,0.06,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.68,0.07,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.68,0.08,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0250,0.4783,0.9600,0.5217,0.6761,0.5217,0.2907,0.4419,38,2,69.4000,24,1,22,39,0.7209,0.6761,69.4000
hybrid_margin,0.68,0.09,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0250,0.4783,0.9600,0.5217,0.6761,0.5217,0.2907,0.4419,38,2,69.4000,24,1,22,39,0.7209,0.6761,69.4000
hybrid_margin,0.68,0.10,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0250,0.4783,0.9600,0.5217,0.6761,0.5217,0.2907,0.4419,38,2,69.4000,24,1,22,39,0.7209,0.6761,69.4000
hybrid_margin,0.69,0.00,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.69,0.01,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.69,0.02,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.69,0.03,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.69,0.04,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.69,0.05,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0250,0.4565,0.9615,0.5435,0.6944,0.5435,0.3023,0.4302,37,2,67.1000,25,1,21,39,0.7326,0.6944,67.1000
hybrid_margin,0.69,0.06,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0250,0.4783,0.9600,0.5217,0.6761,0.5217,0.2907,0.4419,38,2,69.4000,24,1,22,39,0.7209,0.6761,69.4000
hybrid_margin,0.69,0.07,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0250,0.4783,0.9600,0.5217,0.6761,0.5217,0.2907,0.4419,38,2,69.4000,24,1,22,39,0.7209,0.6761,69.4000
hybrid_margin,0.69,0.08,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0250,0.5000,0.9583,0.5000,0.6571,0.5000,0.2791,0.4535,39,2,71.7000,23,1,23,39,0.7093,0.6571,71.7000
hybrid_margin,0.69,0.09,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0250,0.5000,0.9583,0.5000,0.6571,0.5000,0.2791,0.4535,39,2,71.7000,23,1,23,39,0.7093,0.6571,71.7000
hybrid_margin,0.69,0.10,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0250,0.5000,0.9583,0.5000,0.6571,0.5000,0.2791,0.4535,39,2,71.7000,23,1,23,39,0.7093,0.6571,71.7000
hybrid_margin,0.70,0.00,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid_margin,0.70,0.01,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid_margin,0.70,0.02,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid_margin,0.70,0.03,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid_margin,0.70,0.04,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid_margin,0.70,0.05,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.0000,0.4565,1.0000,0.5435,0.7042,0.5435,0.2907,0.4419,38,2,59.4000,25,0,21,40,0.7442,0.7042,59.4000
hybrid_margin,0.70,0.06,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0000,0.4783,1.0000,0.5217,0.6857,0.5217,0.2791,0.4535,39,2,61.7000,24,0,22,40,0.7326,0.6857,61.7000
hybrid_margin,0.70,0.07,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.0000,0.4783,1.0000,0.5217,0.6857,0.5217,0.2791,0.4535,39,2,61.7000,24,0,22,40,0.7326,0.6857,61.7000
hybrid_margin,0.70,0.08,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.70,0.09,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.70,0.10,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.00,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.01,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.02,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.03,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.04,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.05,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.0000,0.5000,1.0000,0.5000,0.6667,0.5000,0.2674,0.4651,40,2,64.0000,23,0,23,40,0.7209,0.6667,64.0000
hybrid_margin,0.71,0.06,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
